route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,duty,duty_sequence_number,run_sequence_number,route_short_name
207,1,NORMAL_207_Hadapsar To Saswad_Up-0600_0,Hadapsar To Saswad,,0,,4346,,,207/11,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0650_0,Saswad To Hadapsar,,0,,4347,,,207/11,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0750_0,Hadapsar To Saswad,,0,,4346,,,207/11,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0850_0,Saswad To Hadapsar,,0,,4347,,,207/11,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0955_0,Hadapsar To Saswad,,0,,4346,,,207/11,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1130_0,Saswad To Hadapsar,,0,,4347,,,207/11,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1235_0,Hadapsar To Saswad,,0,,4346,,,207/11,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1325_0,Saswad To Hadapsar,,0,,4347,,,207/11,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1440_0,Hadapsar To Saswad,,0,,4346,,,207/11,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1535_0,Saswad To Hadapsar,,0,,4347,,,207/11,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1640_0,Hadapsar To Saswad,,0,,4346,,,207/11,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1740_0,Saswad To Hadapsar,,0,,4347,,,207/11,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1840_0,Hadapsar To Saswad,,0,,4346,,,207/11,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2010_0,Saswad To Hadapsar,,0,,4347,,,207/11,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2115_0,Hadapsar To Saswad,,0,,4346,,,207/11,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2210_0,Saswad To Hadapsar,,0,,4347,,,207/11,16,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0610_0,Hadapsar To Saswad,,0,,4346,,,207/12,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0705_0,Saswad To Hadapsar,,0,,4347,,,207/12,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0805_0,Hadapsar To Saswad,,0,,4346,,,207/12,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0905_0,Saswad To Hadapsar,,0,,4347,,,207/12,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1010_0,Hadapsar To Saswad,,0,,4346,,,207/12,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1145_0,Saswad To Hadapsar,,0,,4347,,,207/12,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1250_0,Hadapsar To Saswad,,0,,4346,,,207/12,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1345_0,Saswad To Hadapsar,,0,,4347,,,207/12,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1520_0,Hadapsar To Saswad,,0,,4346,,,207/12,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1555_0,Saswad To Hadapsar,,0,,4347,,,207/12,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1655_0,Hadapsar To Saswad,,0,,4346,,,207/12,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1755_0,Saswad To Hadapsar,,0,,4347,,,207/12,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1855_0,Hadapsar To Saswad,,0,,4346,,,207/12,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2025_0,Saswad To Hadapsar,,0,,4347,,,207/12,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2130_0,Hadapsar To Saswad,,0,,4346,,,207/12,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2225_0,Saswad To Hadapsar,,0,,4347,,,207/12,16,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0620_0,Hadapsar To Saswad,,0,,4346,,,207/13,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0720_0,Saswad To Hadapsar,,0,,4347,,,207/13,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0820_0,Hadapsar To Saswad,,0,,4346,,,207/13,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0920_0,Saswad To Hadapsar,,0,,4347,,,207/13,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1025_0,Hadapsar To Saswad,,0,,4346,,,207/13,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1155_0,Saswad To Hadapsar,,0,,4347,,,207/13,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1305_0,Hadapsar To Saswad,,0,,4346,,,207/13,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1355_0,Saswad To Hadapsar,,0,,4347,,,207/13,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1515_0,Hadapsar To Saswad,,0,,4346,,,207/13,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1610_0,Saswad To Hadapsar,,0,,4347,,,207/13,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1710_0,Hadapsar To Saswad,,0,,4346,,,207/13,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1810_0,Saswad To Hadapsar,,0,,4347,,,207/13,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1910_0,Hadapsar To Saswad,,0,,4346,,,207/13,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2040_0,Saswad To Hadapsar,,0,,4347,,,207/13,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2145_0,Hadapsar To Saswad,,0,,4346,,,207/13,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2240_0,Saswad To Hadapsar,,0,,4347,,,207/13,16,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0635_0,Hadapsar To Saswad,,0,,4346,,,207/14,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0730_0,Saswad To Hadapsar,,0,,4347,,,207/14,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0830_0,Hadapsar To Saswad,,0,,4346,,,207/14,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0940_0,Saswad To Hadapsar,,0,,4347,,,207/14,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1040_0,Hadapsar To Saswad,,0,,4346,,,207/14,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1210_0,Saswad To Hadapsar,,0,,4347,,,207/14,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1320_0,Hadapsar To Saswad,,0,,4346,,,207/14,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1410_0,Saswad To Hadapsar,,0,,4347,,,207/14,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1525_0,Hadapsar To Saswad,,0,,4346,,,207/14,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1620_0,Saswad To Hadapsar,,0,,4347,,,207/14,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1720_0,Hadapsar To Saswad,,0,,4346,,,207/14,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1825_0,Saswad To Hadapsar,,0,,4347,,,207/14,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1925_0,Hadapsar To Saswad,,0,,4346,,,207/14,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2055_0,Saswad To Hadapsar,,0,,4347,,,207/14,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2200_0,Hadapsar To Saswad,,0,,4346,,,207/14,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2255_0,Saswad To Hadapsar,,0,,4347,,,207/14,16,8,207 - Saswad To Hadapsar
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1020_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/1,5,5,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1105_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/1,6,6,116 - Khadki Bazar To Ma Na Pa
291,1,NORMAL_291_Hadapsar To Upper depot_Down-0515_0,Hadapsar To Upper depot,,1,,5180,,,291/15,1,1,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-0600_0,Upper depot To Hadapsar,,1,,5178,,,291/15,2,2,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-0700_0,Hadapsar To Upper depot,,1,,5180,,,291/15,3,3,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-0830_0,Upper depot To Hadapsar,,1,,5178,,,291/15,4,4,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-0930_0,Hadapsar To Upper depot,,1,,5180,,,291/15,5,5,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1030_0,Upper depot To Hadapsar,,1,,5178,,,291/15,6,6,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1130_0,Hadapsar To Upper depot,,1,,5180,,,291/15,7,7,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1230_0,Upper depot To Hadapsar,,1,,5178,,,291/15,8,8,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1400_0,Hadapsar To Upper depot,,1,,5180,,,291/15,9,1,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1500_0,Upper depot To Hadapsar,,1,,5178,,,291/15,10,2,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1600_0,Hadapsar To Upper depot,,1,,5180,,,291/15,11,3,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1730_0,Upper depot To Hadapsar,,1,,5178,,,291/15,12,4,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1830_0,Hadapsar To Upper depot,,1,,5180,,,291/15,13,5,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1930_0,Upper depot To Hadapsar,,1,,5178,,,291/15,14,6,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-2030_0,Hadapsar To Upper depot,,1,,5180,,,291/15,15,7,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-2130_0,Upper depot To Hadapsar,,1,,5178,,,291/15,16,8,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-0615_0,Hadapsar To Upper depot,,1,,5180,,,291/16,1,1,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-0700_0,Upper depot To Hadapsar,,1,,5178,,,291/16,2,2,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-0800_0,Hadapsar To Upper depot,,1,,5180,,,291/16,3,3,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-0930_0,Upper depot To Hadapsar,,1,,5178,,,291/16,4,4,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1030_0,Hadapsar To Upper depot,,1,,5180,,,291/16,5,5,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1130_0,Upper depot To Hadapsar,,1,,5178,,,291/16,6,6,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1230_0,Hadapsar To Upper depot,,1,,5180,,,291/16,7,7,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1330_0,Upper depot To Hadapsar,,1,,5178,,,291/16,8,8,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1500_0,Hadapsar To Upper depot,,1,,5180,,,291/16,9,1,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1600_0,Upper depot To Hadapsar,,1,,5178,,,291/16,10,2,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1700_0,Hadapsar To Upper depot,,1,,5180,,,291/16,11,3,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-1830_0,Upper depot To Hadapsar,,1,,5178,,,291/16,12,4,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-1930_0,Hadapsar To Upper depot,,1,,5180,,,291/16,13,5,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-2030_0,Upper depot To Hadapsar,,1,,5178,,,291/16,14,6,291 - Upper depot To Hadapsar
291,1,NORMAL_291_Hadapsar To Upper depot_Down-2130_0,Hadapsar To Upper depot,,1,,5180,,,291/16,15,7,291 - Hadapsar To Upper depot
291,1,NORMAL_291_Upper depot To Hadapsar_Up-2230_0,Upper depot To Hadapsar,,1,,5178,,,291/16,16,8,291 - Upper depot To Hadapsar
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1520_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/1,7,1,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1605_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/1,8,2,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1650_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/1,9,3,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1735_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/1,10,4,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1820_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/1,11,5,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1905_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/1,12,6,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-0805_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/2,1,1,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-0850_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/2,2,2,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-0935_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/2,3,3,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1020_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/2,4,4,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1105_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/2,5,5,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1150_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/2,6,6,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1605_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/2,7,1,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1650_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/2,8,2,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1735_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/2,9,3,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1820_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/2,10,4,116 - Khadki Bazar To Ma Na Pa
116,1,NORMAL_116_Ma Na Pa To Khadki Bazar_Up-1905_0,Ma Na Pa To Khadki Bazar,,0,,3501,,,116/2,11,5,116 - Ma Na Pa To Khadki Bazar
116,1,NORMAL_116_Khadki Bazar To Ma Na Pa_Down-1950_0,Khadki Bazar To Ma Na Pa,,0,,3502,,,116/2,12,6,116 - Khadki Bazar To Ma Na Pa
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0600_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/1,1,1,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0705_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/1,2,2,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0825_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/1,3,3,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0945_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/1,4,4,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1135_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/1,5,5,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1255_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/1,6,6,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1420_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/1,7,1,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1540_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/1,8,2,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1700_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/1,9,3,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1820_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/1,10,4,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-2015_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/1,11,5,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-2130_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/1,12,6,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0650_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/2,1,1,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0755_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/2,2,2,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-0910_0,Kothrud Depot To Sidharthnagar,,1,,4676,,,101/2,3,3,101 - Kothrud Depot To Sidharthnagar
101,1,NORMAL_101_Sidharthnagar To Kothrud Depot_Down-1030_0,Sidharthnagar To Kothrud Depot,,1,,4677,,,101/2,4,4,101 - Sidharthnagar To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1225_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/2,5,5,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1345_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/2,6,6,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1515_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/2,7,1,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1635_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/2,8,2,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Sidharthnagar_Up-1800_0,Kothrud Depot To Sidharthnagar,,1,,4676,,,101/2,9,3,101 - Kothrud Depot To Sidharthnagar
101,1,NORMAL_101_Sidharthnagar To Kothrud Depot_Down-1920_0,Sidharthnagar To Kothrud Depot,,1,,4677,,,101/2,10,4,101 - Sidharthnagar To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-2110_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/2,11,5,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-2225_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/2,12,6,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-0745_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/3,1,1,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-0850_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/3,2,2,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1015_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/3,3,3,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1135_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/3,4,4,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1325_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/3,5,5,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1445_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/3,6,6,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1605_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/3,7,1,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-1725_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/3,8,2,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-1850_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/3,9,3,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-2015_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/3,10,4,101 - Kondhwa Kh To Kothrud Depot
101,1,NORMAL_101_Kothrud Depot To Kondhwa Kh_Up-2200_0,Kothrud Depot To Kondhwa Kh,,1,,4953,,,101/3,11,5,101 - Kothrud Depot To Kondhwa Kh
101,1,NORMAL_101_Kondhwa Kh To Kothrud Depot_Down-2310_0,Kondhwa Kh To Kothrud Depot,,1,,4954,,,101/3,12,6,101 - Kondhwa Kh To Kothrud Depot
102,1,NORMAL_102_Kothrud Depot To Lohgaon_Up-0520_0,Kothrud Depot To Lohgaon,,0,,3392,,,102/1,1,1,102 - Kothrud Depot To Lohgaon
102,1,NORMAL_102_Lohgaon To Kothrud Depot_Down-0640_0,Lohgaon To Kothrud Depot,,0,,3413,,,102/1,2,2,102 - Lohgaon To Kothrud Depot
102,1,NORMAL_102_Kothrud Depot To Lohgaon_Up-0845_0,Kothrud Depot To Lohgaon,,0,,3392,,,102/1,3,3,102 - Kothrud Depot To Lohgaon
102,1,NORMAL_102_Lohgaon To Kothrud Depot_Down-1030_0,Lohgaon To Kothrud Depot,,0,,3413,,,102/1,4,4,102 - Lohgaon To Kothrud Depot
102,1,NORMAL_102_Kothrud Depot To Lohgaon_Up-1235_0,Kothrud Depot To Lohgaon,,0,,3392,,,102/1,5,1,102 - Kothrud Depot To Lohgaon
102,1,NORMAL_102_Lohgaon To Kothrud Depot_Down-1415_0,Lohgaon To Kothrud Depot,,0,,3413,,,102/1,6,2,102 - Lohgaon To Kothrud Depot
102,1,NORMAL_102_Kothrud Depot To Lohgaon_Up-1635_0,Kothrud Depot To Lohgaon,,0,,3392,,,102/1,7,3,102 - Kothrud Depot To Lohgaon
102,1,NORMAL_102_Lohgaon To Kothrud Depot_Down-1820_0,Lohgaon To Kothrud Depot,,0,,3413,,,102/1,8,4,102 - Lohgaon To Kothrud Depot
102,1,NORMAL_102_Kothrud Depot To Lohgaon_Up-0610_0,Kothrud Depot To Lohgaon,,0,,3392,,,102/2,1,1,102 - Kothrud Depot To Lohgaon
102,1,NORMAL_102_Lohgaon To Kothrud Depot_Down-0730_0,Lohgaon To Kothrud Depot,,0,,3413,,,102/2,2,2,102 - Lohgaon To Kothrud Depot
102,1,NORMAL_102_Kothrud Depot To Lohgaon_Up-0935_0,Kothrud Depot To Lohgaon,,0,,3392,,,102/2,3,3,102 - Kothrud Depot To Lohgaon
102,1,NORMAL_102_Lohgaon To Kothrud Depot_Down-1120_0,Lohgaon To Kothrud Depot,,0,,3413,,,102/2,4,4,102 - Lohgaon To Kothrud Depot
102,1,NORMAL_102_Kothrud Depot To Lohgaon_Up-1330_0,Kothrud Depot To Lohgaon,,0,,3392,,,102/2,5,1,102 - Kothrud Depot To Lohgaon
